2.85	-0.25	0.0078
2.85	-0.2	0.0056
2.85	-0.1	0.04
2.85	-0.05	0.1241
2.85	0	0.169
2.85	0.05	0.1229
2.85	0.1	0.0395
2.85	0.2	0.006
2.85	0.25	0.0082
2.85	0.4	0.0035
2.85	0.55	0.0023
2.85	0.9	0.002
2.85	1.05	0.0025
2.85	1.2	0.0078
2.85	1.25	0.021
2.85	1.3	0.0246
2.85	1.35	0.0152
2.85	1.4	0.0041
2.9	-1.4	0.0046
2.9	-1.35	0.0161
2.9	-1.3	0.0262
2.9	-1.25	0.022
2.9	-1.2	0.0082
2.9	-1.05	0.0027
2.9	-0.55	0.0026
2.9	-0.4	0.0044
2.9	-0.25	0.0092
2.9	-0.2	0.0066
2.9	-0.15	0.0021
2.9	-0.1	0.0514
2.9	-0.05	0.1552
2.9	0	0.2139
2.9	0.05	0.1547
2.9	0.1	0.0503
2.9	0.2	0.0071
2.9	0.25	0.0097
2.9	0.4	0.0041
2.9	0.55	0.0028
2.9	0.75	0.0022
2.9	0.9	0.0024
2.9	1.05	0.0031
2.9	1.1	0.002
2.9	1.2	0.01
2.9	1.25	0.0266
2.9	1.3	0.0311
2.9	1.35	0.0192
2.9	1.4	0.0053
2.95	-1.4	0.0036
2.95	-1.35	0.013
2.95	-1.3	0.021
2.95	-1.25	0.018
2.95	-1.2	0.0067
2.95	-1.05	0.0021
2.95	-0.55	0.0025
2.95	-0.4	0.0032
2.95	-0.25	0.0072
2.95	-0.2	0.005
2.95	-0.1	0.0414
2.95	-0.05	0.1256
2.95	0	0.1723
2.95	0.05	0.126
2.95	0.1	0.0416
2.95	0.15	0.002
2.95	0.2	0.0053
2.95	0.25	0.0077
2.95	0.4	0.0032
2.95	0.55	0.002
2.95	0.75	0.0021
2.95	1.05	0.0024
2.95	1.2	0.0082
2.95	1.25	0.0214
2.95	1.3	0.0253
2.95	1.35	0.0157
2.95	1.4	0.0045
3	-1.35	0.0061
3	-1.3	0.0099
3	-1.25	0.0083
3	-1.2	0.0033
3	-0.25	0.0033
3	-0.2	0.0022
3	-0.1	0.0202
3	-0.05	0.0584
3	0	0.0801
3	0.05	0.0579
3	0.1	0.0193
3	0.2	0.0022
3	0.25	0.0034
3	1.2	0.0039
3	1.25	0.01
3	1.3	0.0117
3	1.35	0.0072
3	1.4	0.0021
3.05	-0.1	0.0032
3.05	-0.05	0.0088
3.05	0	0.0121
3.05	0.05	0.0091
3.05	0.1	0.003
3.1	-0.05	0.0022
3.1	0	0.0031
3.1	0.05	0.0023
3.15	-1.3	0.0027
3.15	-1.25	0.0023
3.15	-0.1	0.0052
3.15	-0.05	0.0159
3.15	0	0.0217
3.15	0.05	0.016
3.15	0.1	0.0052
3.15	1.25	0.0027
3.15	1.3	0.0032
3.2	-1.3	0.0031
3.2	-1.25	0.0026
3.2	-0.1	0.006
3.2	-0.05	0.0181
3.2	0	0.0247
3.2	0.05	0.0182
3.2	0.1	0.0061
3.2	1.25	0.0031
3.2	1.3	0.0036
3.2	1.35	0.0023
3.25	-0.1	0.0024
3.25	-0.05	0.0074
3.25	0	0.0098
3.25	0.05	0.0072
3.25	0.1	0.0026
3.35	-0.05	0.0021
3.35	0	0.0029
3.35	0.05	0.0021
3.4	-0.05	0.0035
3.4	0	0.0048
3.4	0.05	0.0034
3.45	0	0.0022
3.6	-1.35	0.0024
3.6	-1.3	0.0038
3.6	-1.25	0.0032
3.6	-0.1	0.0078
3.6	-0.05	0.0225
3.6	0	0.0296
3.6	0.05	0.0215
3.6	0.1	0.0078
3.6	1.25	0.0037
3.6	1.3	0.0043
3.6	1.35	0.0027
3.65	-1.4	0.0036
3.65	-1.35	0.0124
3.65	-1.3	0.0202
3.65	-1.25	0.0173
3.65	-1.2	0.0071
3.65	-0.4	0.003
3.65	-0.25	0.0077
3.65	-0.2	0.0044
3.65	-0.1	0.0399
3.65	-0.05	0.1164
3.65	0	0.1605
3.65	0.05	0.1174
3.65	0.1	0.0424
3.65	0.15	0.0025
3.65	0.2	0.004
3.65	0.25	0.007
3.65	0.4	0.0027
3.65	1.05	0.0025
3.65	1.2	0.0082
3.65	1.25	0.0199
3.65	1.3	0.0234
3.65	1.35	0.0145
3.65	1.4	0.0041
3.7	-1.4	0.0105
3.7	-1.35	0.0355
3.7	-1.3	0.0567
3.7	-1.25	0.0486
3.7	-1.2	0.0192
3.7	-1.1	0.0031
3.7	-1.05	0.0055
3.7	-0.9	0.0036
3.7	-0.6	0.0028
3.7	-0.55	0.0027
3.7	-0.45	0.0047
3.7	-0.4	0.0087
3.7	-0.3	0.0043
3.7	-0.25	0.0207
3.7	-0.2	0.0123
3.7	-0.15	0.0062
3.7	-0.1	0.1126
3.7	-0.05	0.3305
3.7	0	0.4494
3.7	0.05	0.3324
3.7	0.1	0.1132
3.7	0.15	0.0063
3.7	0.2	0.0117
3.7	0.25	0.0196
3.7	0.3	0.004
3.7	0.4	0.0078
3.7	0.45	0.0041
3.7	0.55	0.0022
3.7	0.7	0.0026
3.7	0.75	0.0023
3.7	0.85	0.0027
3.7	0.9	0.0046
3.7	1.05	0.0068
3.7	1.1	0.0038
3.7	1.2	0.0216
3.7	1.25	0.0565
3.7	1.3	0.0653
3.7	1.35	0.0408
3.7	1.4	0.012
3.75	-2.65	0.0024
3.75	-2.6	0.0032
3.75	-2.55	0.0023
3.75	-1.4	0.0185
3.75	-1.35	0.0637
3.75	-1.3	0.1019
3.75	-1.25	0.0874
3.75	-1.2	0.0343
3.75	-1.1	0.0057
3.75	-1.05	0.0098
3.75	-1	0.0021
3.75	-0.9	0.0067
3.75	-0.85	0.0032
3.75	-0.75	0.0041
3.75	-0.7	0.0034
3.75	-0.6	0.0047
3.75	-0.55	0.0052
3.75	-0.45	0.0079
3.75	-0.4	0.0156
3.75	-0.35	0.0034
3.75	-0.3	0.0074
3.75	-0.25	0.0356
3.75	-0.2	0.0226
3.75	-0.15	0.0089
3.75	-0.1	0.2035
3.75	-0.05	0.5923
3.75	0	0.8123
3.75	0.05	0.5943
3.75	0.1	0.2063
3.75	0.15	0.01
3.75	0.2	0.0216
3.75	0.25	0.0344
3.75	0.3	0.0073
3.75	0.35	0.0034
3.75	0.4	0.0145
3.75	0.45	0.0065
3.75	0.55	0.0058
3.75	0.6	0.0044
3.75	0.7	0.0042
3.75	0.75	0.0044
3.75	0.85	0.0045
3.75	0.9	0.0083
3.75	1	0.0026
3.75	1.05	0.0118
3.75	1.1	0.0069
3.75	1.2	0.0392
3.75	1.25	0.1003
3.75	1.3	0.1177
3.75	1.35	0.0729
3.75	1.4	0.0219
3.8	-2.65	0.0029
3.8	-2.6	0.0039
3.8	-2.55	0.0027
3.8	-1.4	0.0224
3.8	-1.35	0.0775
3.8	-1.3	0.1238
3.8	-1.25	0.1059
3.8	-1.2	0.0411
3.8	-1.1	0.0069
3.8	-1.05	0.0118
3.8	-1	0.0022
3.8	-0.95	0.002
3.8	-0.9	0.008
3.8	-0.85	0.0037
3.8	-0.75	0.006
3.8	-0.7	0.005
3.8	-0.6	0.0055
3.8	-0.55	0.0065
3.8	-0.45	0.0092
3.8	-0.4	0.0187
3.8	-0.35	0.0047
3.8	-0.3	0.0085
3.8	-0.25	0.0441
3.8	-0.2	0.0273
3.8	-0.15	0.0135
3.8	-0.1	0.243
3.8	-0.05	0.7246
3.8	0	0.9834
3.8	0.05	0.7231
3.8	0.1	0.2435
3.8	0.15	0.0132
3.8	0.2	0.0259
3.8	0.25	0.0418
3.8	0.3	0.0077
3.8	0.35	0.0047
3.8	0.4	0.0175
3.8	0.45	0.0076
3.8	0.55	0.0083
3.8	0.6	0.0065
3.8	0.7	0.0048
3.8	0.75	0.0055
3.8	0.85	0.0053
3.8	0.9	0.0098
3.8	0.95	0.0024
3.8	1	0.0028
3.8	1.05	0.0143
3.8	1.1	0.0084
3.8	1.15	0.0024
3.8	1.2	0.0471
3.8	1.25	0.1224
3.8	1.3	0.1428
3.8	1.35	0.0894
3.8	1.4	0.0257
3.8	1.55	0.0022
3.85	-2.65	0.0023
3.85	-2.6	0.0032
3.85	-2.55	0.0022
3.85	-1.4	0.0184
3.85	-1.35	0.0629
3.85	-1.3	0.1011
3.85	-1.25	0.0864
3.85	-1.2	0.0337
3.85	-1.1	0.0056
3.85	-1.05	0.0094
3.85	-0.9	0.0067
3.85	-0.85	0.0029
3.85	-0.75	0.0055
3.85	-0.7	0.0046
3.85	-0.6	0.0041
3.85	-0.55	0.0055
3.85	-0.45	0.0071
3.85	-0.4	0.0148
3.85	-0.35	0.0034
3.85	-0.3	0.0072
3.85	-0.25	0.0351
3.85	-0.2	0.0224
3.85	-0.15	0.0086
3.85	-0.1	0.2012
3.85	-0.05	0.5866
3.85	0	0.807
3.85	0.05	0.5896
3.85	0.1	0.2022
3.85	0.15	0.0093
3.85	0.2	0.0213
3.85	0.25	0.0328
3.85	0.3	0.0063
3.85	0.35	0.0038
3.85	0.4	0.0145
3.85	0.45	0.006
3.85	0.55	0.0077
3.85	0.6	0.006
3.85	0.7	0.0036
3.85	0.75	0.0045
3.85	0.85	0.004
3.85	0.9	0.008
3.85	1	0.0024
3.85	1.05	0.0116
3.85	1.1	0.0068
3.85	1.2	0.0385
3.85	1.25	0.0995
3.85	1.3	0.1167
3.85	1.35	0.073
3.85	1.4	0.0213
3.9	-1.4	0.0085
3.9	-1.35	0.0294
3.9	-1.3	0.0465
3.9	-1.25	0.0401
3.9	-1.2	0.0154
3.9	-1.1	0.0024
3.9	-1.05	0.0042
3.9	-0.9	0.003
3.9	-0.75	0.0028
3.9	-0.7	0.0024
3.9	-0.55	0.0024
3.9	-0.45	0.0032
3.9	-0.4	0.0065
3.9	-0.3	0.0032
3.9	-0.25	0.0165
3.9	-0.2	0.0097
3.9	-0.15	0.0058
3.9	-0.1	0.0915
3.9	-0.05	0.2705
3.9	0	0.3682
3.9	0.05	0.2687
3.9	0.1	0.0905
3.9	0.15	0.0053
3.9	0.2	0.0091
3.9	0.25	0.0148
3.9	0.3	0.0024
3.9	0.35	0.0021
3.9	0.4	0.0067
3.9	0.45	0.0026
3.9	0.55	0.0039
3.9	0.6	0.0031
3.9	0.9	0.0034
3.9	1.05	0.0053
3.9	1.1	0.003
3.9	1.2	0.0177
3.9	1.25	0.0457
3.9	1.3	0.0534
3.9	1.35	0.0333
3.9	1.4	0.0096
3.95	-1.35	0.0035
3.95	-1.3	0.0055
3.95	-1.25	0.0045
3.95	-0.1	0.0108
3.95	-0.05	0.0321
3.95	0	0.0436
3.95	0.05	0.0306
3.95	0.1	0.0106
3.95	1.2	0.0021
3.95	1.25	0.0055
3.95	1.3	0.0064
3.95	1.35	0.0039
4	-1.35	0.0032
4	-1.3	0.005
4	-1.25	0.0042
4	-0.1	0.009
4	-0.05	0.0279
4	0	0.0393
4	0.05	0.0287
4	0.1	0.0097
4	0.25	0.002
4	1.25	0.0047
4	1.3	0.0057
4	1.35	0.0036
4.05	-1.4	0.0047
4.05	-1.35	0.0167
4.05	-1.3	0.0269
4.05	-1.25	0.0229
4.05	-1.2	0.009
4.05	-1.05	0.0027
4.05	-0.55	0.0022
4.05	-0.4	0.004
4.05	-0.25	0.009
4.05	-0.2	0.0062
4.05	-0.15	0.0023
4.05	-0.1	0.051
4.05	-0.05	0.1541
4.05	0	0.213
4.05	0.05	0.1557
4.05	0.1	0.0535
4.05	0.15	0.0022
4.05	0.2	0.0063
4.05	0.25	0.0095
4.05	0.4	0.0039
4.05	0.55	0.0021
4.05	0.9	0.0021
4.05	1.05	0.003
4.05	1.2	0.0098
4.05	1.25	0.0261
4.05	1.3	0.0308
4.05	1.35	0.0192
4.05	1.4	0.0056
4.1	-1.4	0.0056
4.1	-1.35	0.0201
4.1	-1.3	0.0324
4.1	-1.25	0.0276
4.1	-1.2	0.0105
4.1	-1.05	0.0031
4.1	-0.9	0.0022
4.1	-0.55	0.0024
4.1	-0.4	0.0045
4.1	-0.25	0.0111
4.1	-0.2	0.0073
4.1	-0.15	0.0025
4.1	-0.1	0.0616
4.1	-0.05	0.1855
4.1	0	0.2557
4.1	0.05	0.1877
4.1	0.1	0.0626
4.1	0.15	0.0033
4.1	0.2	0.0072
4.1	0.25	0.0112
4.1	0.4	0.0048
4.1	0.55	0.0028
4.1	0.6	0.0021
4.1	0.9	0.0024
4.1	1.05	0.0036
4.1	1.1	0.0023
4.1	1.2	0.012
4.1	1.25	0.0314
4.1	1.3	0.0371
4.1	1.35	0.0231
4.1	1.4	0.0067
4.15	-1.4	0.0022
4.15	-1.35	0.0083
4.15	-1.3	0.0134
4.15	-1.25	0.0115
4.15	-1.2	0.0045
4.15	-0.25	0.0046
4.15	-0.2	0.0031
4.15	-0.1	0.0269
4.15	-0.05	0.0769
4.15	0	0.1053
4.15	0.05	0.0755
4.15	0.1	0.0266
4.15	0.2	0.003
4.15	0.25	0.0042
4.15	0.4	0.0021
4.15	1.2	0.0048
4.15	1.25	0.013
4.15	1.3	0.0153
4.15	1.35	0.0093
4.15	1.4	0.0028
4.2	0	0.0027
4.25	-1.4	0.0029
4.25	-1.35	0.0102
4.25	-1.3	0.0167
4.25	-1.25	0.0141
4.25	-1.2	0.0055
4.25	-0.4	0.0025
4.25	-0.25	0.0055
4.25	-0.2	0.0037
4.25	-0.1	0.0317
4.25	-0.05	0.0944
4.25	0	0.1308
4.25	0.05	0.0961
4.25	0.1	0.0321
4.25	0.2	0.0037
4.25	0.25	0.006
4.25	0.4	0.002
4.25	1.2	0.0061
4.25	1.25	0.016
4.25	1.3	0.0188
4.25	1.35	0.0116
4.25	1.4	0.0034
4.3	-1.4	0.0073
4.3	-1.35	0.0257
4.3	-1.3	0.0413
4.3	-1.25	0.0357
4.3	-1.2	0.0136
4.3	-1.1	0.0025
4.3	-1.05	0.0042
4.3	-0.9	0.0025
4.3	-0.75	0.0025
4.3	-0.6	0.0023
4.3	-0.55	0.0031
4.3	-0.45	0.0024
4.3	-0.4	0.0059
4.3	-0.3	0.0025
4.3	-0.25	0.0142
4.3	-0.2	0.0094
4.3	-0.15	0.0034
4.3	-0.1	0.0793
4.3	-0.05	0.2369
4.3	0	0.3254
4.3	0.05	0.2409
4.3	0.1	0.0805
4.3	0.15	0.0038
4.3	0.2	0.0092
4.3	0.25	0.0148
4.3	0.3	0.003
4.3	0.4	0.0054
4.3	0.45	0.002
4.3	0.55	0.0035
4.3	0.6	0.0025
4.3	0.75	0.0025
4.3	0.9	0.0031
4.3	1.05	0.0046
4.3	1.1	0.0028
4.3	1.2	0.0154
4.3	1.25	0.0399
4.3	1.3	0.0472
4.3	1.35	0.0295
4.3	1.4	0.0085
4.35	-1.4	0.0066
4.35	-1.35	0.0225
4.35	-1.3	0.0368
4.35	-1.25	0.0313
4.35	-1.2	0.012
4.35	-1.1	0.0022
4.35	-1.05	0.0036
4.35	-0.9	0.0021
4.35	-0.75	0.0027
4.35	-0.7	0.0021
4.35	-0.55	0.0027
4.35	-0.45	0.002
4.35	-0.4	0.0051
4.35	-0.3	0.0024
4.35	-0.25	0.0128
4.35	-0.2	0.0084
4.35	-0.15	0.0034
4.35	-0.1	0.0708
4.35	-0.05	0.2095
4.35	0	0.2878
4.35	0.05	0.2116
4.35	0.1	0.0708
4.35	0.15	0.0024
4.35	0.2	0.0082
4.35	0.25	0.0125
4.35	0.3	0.0023
4.35	0.4	0.0046
4.35	0.55	0.0038
4.35	0.6	0.0027
4.35	0.75	0.0022
4.35	0.9	0.0026
4.35	1.05	0.0042
4.35	1.1	0.0026
4.35	1.2	0.0132
4.35	1.25	0.0356
4.35	1.3	0.0416
4.35	1.35	0.0261
4.35	1.4	0.0075
4.4	-1.35	0.004
4.4	-1.3	0.0064
4.4	-1.25	0.0056
4.4	-1.2	0.002
4.4	-0.25	0.0024
4.4	-0.1	0.013
4.4	-0.05	0.0383
4.4	0	0.0507
4.4	0.05	0.0371
4.4	0.1	0.0115
4.4	0.25	0.0021
4.4	1.2	0.0026
4.4	1.25	0.0062
4.4	1.3	0.0073
4.4	1.35	0.0046
4.45	-1.4	0.0027
4.45	-1.35	0.0081
4.45	-1.3	0.0125
4.45	-1.25	0.0111
4.45	-1.2	0.0041
4.45	-0.25	0.004
4.45	-0.2	0.0025
4.45	-0.1	0.0278
4.45	-0.05	0.0716
4.45	0	0.0966
4.45	0.05	0.075
4.45	0.1	0.0247
4.45	0.2	0.0029
4.45	0.25	0.005
4.45	0.4	0.0024
4.45	1.2	0.0044
4.45	1.25	0.0123
4.45	1.3	0.014
4.45	1.35	0.0089
4.45	1.4	0.0028
4.5	-2.65	0.0026
4.5	-2.6	0.0035
4.5	-2.55	0.0025
4.5	-1.4	0.0192
4.5	-1.35	0.0677
4.5	-1.3	0.1095
4.5	-1.25	0.0943
4.5	-1.2	0.0358
4.5	-1.1	0.007
4.5	-1.05	0.0117
4.5	-1	0.0022
4.5	-0.9	0.0082
4.5	-0.85	0.0044
4.5	-0.75	0.0051
4.5	-0.7	0.0049
4.5	-0.6	0.0055
4.5	-0.55	0.0067
4.5	-0.45	0.0066
4.5	-0.4	0.0151
4.5	-0.35	0.0041
4.5	-0.3	0.0066
4.5	-0.25	0.0362
4.5	-0.2	0.0236
4.5	-0.15	0.008
4.5	-0.1	0.2116
4.5	-0.05	0.6264
4.5	0	0.855
4.5	0.05	0.6361
4.5	0.1	0.2178
4.5	0.15	0.0106
4.5	0.2	0.026
4.5	0.25	0.0403
4.5	0.3	0.0083
4.5	0.35	0.0043
4.5	0.4	0.0179
4.5	0.45	0.0088
4.5	0.55	0.0068
4.5	0.6	0.0062
4.5	0.7	0.0049
4.5	0.75	0.0056
4.5	0.85	0.0037
4.5	0.9	0.0079
4.5	0.95	0.002
4.5	1	0.0024
4.5	1.05	0.0118
4.5	1.1	0.0071
4.5	1.2	0.0415
4.5	1.25	0.1049
4.5	1.3	0.1239
4.5	1.35	0.0782
4.5	1.4	0.0219
4.5	1.55	0.0021
4.55	-2.7	0.0022
4.55	-2.65	0.0064
4.55	-2.6	0.0088
4.55	-2.55	0.0062
4.55	-1.55	0.0043
4.55	-1.5	0.0033
4.55	-1.45	0.0022
4.55	-1.4	0.0481
4.55	-1.35	0.169
4.55	-1.3	0.2728
4.55	-1.25	0.2322
4.55	-1.2	0.0896
4.55	-1.15	0.0031
4.55	-1.1	0.0167
4.55	-1.05	0.028
4.55	-1	0.0057
4.55	-0.95	0.0046
4.55	-0.9	0.0196
4.55	-0.85	0.0103
4.55	-0.75	0.0137
4.55	-0.7	0.0123
4.55	-0.6	0.0124
4.55	-0.55	0.0167
4.55	-0.45	0.0159
4.55	-0.4	0.0373
4.55	-0.35	0.0099
4.55	-0.3	0.0177
4.55	-0.25	0.0931
4.55	-0.2	0.0599
4.55	-0.15	0.0267
4.55	-0.1	0.5119
4.55	-0.05	1.5535
4.55	0	2.1284
4.55	0.05	1.5526
4.55	0.1	0.537
4.55	0.15	0.0227
4.55	0.2	0.0616
4.55	0.25	0.0975
4.55	0.3	0.0185
4.55	0.35	0.0106
4.55	0.4	0.0422
4.55	0.45	0.0208
4.55	0.55	0.0185
4.55	0.6	0.016
4.55	0.7	0.0109
4.55	0.75	0.0136
4.55	0.85	0.0088
4.55	0.9	0.0192
4.55	0.95	0.0051
4.55	1	0.0061
4.55	1.05	0.0306
4.55	1.1	0.0183
4.55	1.15	0.0052
4.55	1.2	0.0994
4.55	1.25	0.2615
4.55	1.3	0.3065
4.55	1.35	0.194
4.55	1.4	0.0551
4.55	1.45	0.0025
4.55	1.5	0.0038
4.55	1.55	0.0051
4.6	-2.7	0.0032
4.6	-2.65	0.0096
4.6	-2.6	0.0129
4.6	-2.55	0.0092
4.6	-2.5	0.0028
4.6	-1.55	0.0064
4.6	-1.5	0.0048
4.6	-1.45	0.003
4.6	-1.4	0.071
4.6	-1.35	0.2515
4.6	-1.3	0.4037
4.6	-1.25	0.3484
4.6	-1.2	0.1337
4.6	-1.15	0.0066
4.6	-1.1	0.0251
4.6	-1.05	0.0426
4.6	-1	0.0084
4.6	-0.95	0.0073
4.6	-0.9	0.0295
4.6	-0.85	0.0144
4.6	-0.75	0.021
4.6	-0.7	0.0199
4.6	-0.6	0.0168
4.6	-0.55	0.0243
4.6	-0.45	0.0232
4.6	-0.4	0.0531
4.6	-0.35	0.0132
4.6	-0.3	0.0264
4.6	-0.25	0.1376
4.6	-0.2	0.0902
4.6	-0.15	0.0272
4.6	-0.1	0.7686
4.6	-0.05	2.2965
4.6	0	3.1593
4.6	0.05	2.3308
4.6	0.1	0.7889
4.6	0.15	0.0373
4.6	0.2	0.0934
4.6	0.25	0.1461
4.6	0.3	0.0287
4.6	0.35	0.0159
4.6	0.4	0.0644
4.6	0.45	0.0291
4.6	0.5	0.0023
4.6	0.55	0.0287
4.6	0.6	0.0251
4.6	0.7	0.0145
4.6	0.75	0.02
4.6	0.85	0.013
4.6	0.9	0.0279
4.6	0.95	0.0065
4.6	1	0.0093
4.6	1.05	0.0447
4.6	1.1	0.0274
4.6	1.15	0.0053
4.6	1.2	0.1482
4.6	1.25	0.3868
4.6	1.3	0.4582
4.6	1.35	0.2853
4.6	1.4	0.0832
4.6	1.45	0.0034
4.6	1.5	0.0057
4.6	1.55	0.0075
4.65	-2.7	0.0034
4.65	-2.65	0.0099
4.65	-2.6	0.0135
4.65	-2.55	0.0095
4.65	-2.5	0.003
4.65	-1.55	0.0066
4.65	-1.5	0.005
4.65	-1.45	0.0035
4.65	-1.4	0.0746
4.65	-1.35	0.26
4.65	-1.3	0.4201
4.65	-1.25	0.3585
4.65	-1.2	0.139
4.65	-1.15	0.0043
4.65	-1.1	0.0263
4.65	-1.05	0.0433
4.65	-1	0.0087
4.65	-0.95	0.0074
4.65	-0.9	0.0302
4.65	-0.85	0.0149
4.65	-0.75	0.0231
4.65	-0.7	0.0215
4.65	-0.6	0.016
4.65	-0.55	0.0244
4.65	-0.5	0.0032
4.65	-0.45	0.0233
4.65	-0.4	0.0542
4.65	-0.35	0.0134
4.65	-0.3	0.0283
4.65	-0.25	0.1445
4.65	-0.2	0.0923
4.65	-0.15	0.0417
4.65	-0.1	0.7918
4.65	-0.05	2.3831
4.65	0	3.2604
4.65	0.05	2.4028
4.65	0.1	0.8111
4.65	0.15	0.0332
4.65	0.2	0.0975
4.65	0.25	0.1513
4.65	0.3	0.0279
4.65	0.35	0.017
4.65	0.4	0.0655
